Date,AAPL,MSFT,SPY
2010-11-27,59396400.0,21356500.0,76007800.0
2010-11-28,59396400.0,21356500.0,76007800.0
2010-11-29,111446300.0,56603600.0,223642300.0
2010-11-30,125464500.0,75282100.0,233930700.0
2010-12-01,115437700.0,74123500.0,221037200.0
2010-12-02,115709300.0,91759200.0,191213600.0
2010-12-03,85523200.0,52622000.0,151288900.0
2010-12-04,85523200.0,52622000.0,151288900.0
2010-12-05,85523200.0,52622000.0,151288900.0
2010-12-06,112120400.0,36264200.0,103050500.0
2010-12-07,97863500.0,57860500.0,206581000.0
2010-12-08,80483900.0,41666800.0,138019200.0
2010-12-09,73537800.0,47148300.0,123705100.0
2010-12-10,65627800.0,37625800.0,117571700.0
2010-12-11,65627800.0,37625800.0,117571700.0
2010-12-12,65627800.0,37625800.0,117571700.0
2010-12-13,109953900.0,47943900.0,133812700.0
2010-12-14,87752000.0,64070500.0,147249600.0
2010-12-15,104328000.0,69634200.0,160823100.0
2010-12-16,80507700.0,57680200.0,185035200.0
2010-12-17,96732300.0,87456500.0,141075300.0
2010-12-18,96732300.0,87456500.0,141075300.0
2010-12-19,96732300.0,87456500.0,141075300.0
2010-12-20,96402600.0,52811000.0,119085500.0
2010-12-21,64088500.0,38153000.0,94965500.0
2010-12-22,66480400.0,42252300.0,78878100.0
2010-12-23,55789300.0,24902500.0,70053700.0
2010-12-24,55789300.0,24902500.0,70053700.0
2010-12-25,55789300.0,24902500.0,70053700.0
2010-12-26,55789300.0,24902500.0,70053700.0
2010-12-27,62454000.0,21652800.0,58126000.0
2010-12-28,43981000.0,23042200.0,55309100.0
2010-12-29,40784800.0,19502500.0,58033100.0
2010-12-30,39373600.0,20786100.0,76616900.0
2010-12-31,48377000.0,24752000.0,91218900.0
2011-01-01,48377000.0,24752000.0,91218900.0
2011-01-02,48377000.0,24752000.0,91218900.0
2011-01-03,111284600.0,53443800.0,138725200.0
2011-01-04,77270200.0,54405600.0,137409700.0
2011-01-05,63879900.0,58998700.0,133975300.0
2011-01-06,75107200.0,88026300.0,122519000.0
2011-01-07,77982800.0,73762000.0,156034600.0
2011-01-08,77982800.0,73762000.0,156034600.0
2011-01-09,77982800.0,73762000.0,156034600.0
2011-01-10,112140000.0,57573600.0,122401700.0
2011-01-11,111027000.0,50298900.0,110287000.0
2011-01-12,75647600.0,52631100.0,107929200.0
2011-01-13,74195100.0,67077600.0,129048400.0
2011-01-14,77210000.0,62688400.0,117677900.0
2011-01-15,77210000.0,62688400.0,117677900.0
2011-01-16,77210000.0,62688400.0,117677900.0
2011-01-17,77210000.0,62688400.0,117677900.0
2011-01-18,470249500.0,53322700.0,114401300.0
2011-01-19,283903200.0,50005900.0,151958400.0
2011-01-20,191197300.0,58613600.0,175745700.0
2011-01-21,188600300.0,58080300.0,151462900.0
2011-01-22,188600300.0,58080300.0,151462900.0
2011-01-23,188600300.0,58080300.0,151462900.0
2011-01-24,143670800.0,52047800.0,113715500.0
2011-01-25,136717000.0,42436600.0,167552200.0
